employee_id,department,salary,performance_score,attrition_flag,joining_date,location,manager_id
EMP-SWNXFSHW,Tech,158930.51,4.62,0,2020-07-01,New York,MGR-G9ZOJ42Z
EMP-YEQ7KOTK,Tech,129461.96,4.8,0,2018-02-22,New york,MGR-4GXXWKQY
EMP-BS4KUT76,human resources,71578.62,4.38,0,2022-11-13,Denver,MGR-UA6P9WXQ
EMP-8WXSQGU5,ops,60666.77,2.86,1,2020-05-20,austin,MGR-SMDPZSS8
EMP-IW5LV0KR,Sales Team,137057.17,3.96,0,2019-10-04,Remote,MGR-ZD3NMJ3Y
EMP-RPZSSTQE,Accounts,83846.39,4.07,0,2021-04-16,New York,MGR-89BJXHTR
EMP-6189H3KF,Marketing,60692.61,,1,2019-07-20,Denver,MGR-RYBI8OWG
EMP-AJO3JRBL,engineering,182815.93,3.02,0,2021-04-08,New York,MGR-BX7X99D5
EMP-K9BT78KK,HR,34943.71,2.07,0,2020-11-23,New York,MGR-R3OCVETE
EMP-C17F0SGQ,Legal,82712.06,3.03,0,2020-08-27,Austin,MGR-NXRIH2DO
EMP-JZEFZLUE,sales,69265.22,2.79,0,2021-01-07,Remote,MGR-4KTT4RPG
EMP-YHQZF2IV,mktg,77221.51,3.55,1,2021-07-28,Remote,MGR-RPOB44Y6
EMP-FPPSYAZH,mktg,84621.5,4.09,0,2019-03-31,San Francisco,MGR-PDEAF7Q7
EMP-0FUVRCFQ,sales team,326800.1428714885,4.31,0,2021-08-11,Austin,MGR-RZ8JPM9Q
EMP-1ADRGHSB,sales team,96200.45,3.65,0,2018-05-10,San Francisco,MGR-O1WEKW1K
EMP-JUS1BJHV,sales team,52099.84,2.18,0,2022-04-11,New York,MGR-723MHR9Q
EMP-LWD8M7AM,Tech,153463.94,3.21,0,2018-07-23,San Francisco,MGR-AFT128E6
EMP-Q7F139FX,Ops,67178.01,3.49,1,2018-10-21,New York,MGR-5S1C0D4P
EMP-ECFXW7PT,H R,56693.43,3.16,0,2021-10-07,Remote,
EMP-H4VCKU3C,Sales Team,91390.59,2.3,1,2022-10-14,Seattle,MGR-RYBI8OWG
EMP-WFBIWWH3,engineering,197703.79,4.45,0,2018-10-23,New York,MGR-Q35RL321
EMP-ERVKDXT3,sales team,89235.56,,0,2019-08-01,Austin,MGR-PGWD7Q37
EMP-J7AMC0JT,Engineering,509124.06021028257,4.37,0,2018-08-30,Austin,MGR-5H4REAQE
EMP-87ARDM8Z,SALES,89497.63,3.53,1,2020-01-20,San Francisco,MGR-ES1Y1BW6
EMP-CBW4QL7K,engineering,91603.92,3.83,0,2018-04-23,Boston,MGR-ZBJHZAXV
EMP-E112YJBS,Sales Team,474780.2108935813,4.5,1,2020-06-16,New York,MGR-G9LYMXXF
EMP-LU7EIDWY,human resources,,3.03,1,2021-06-01,New York,MGR-XFB15Z00
EMP-QUM9JXP1,product,124712.16,,0,2019-10-09,Chicago,MGR-Z06QW64A
EMP-Y4W3WESP,Marketing,99985.61,2.98,0,2019-06-29,Remote,MGR-ZUTAVJRU
EMP-TX3NF27E,finance,111108.05,4.41,0,2019-10-17,Remote,MGR-J6NSR5OJ
EMP-TKQOK8YB,technology,103056.0,2.65,1,2018-07-21,Denver,
EMP-1GZVG042,Tech,166131.26,3.93,0,2019-06-05,Boston,MGR-VM1FKNR9
EMP-M9NR73WG,Finance,54587.94,2.86,0,2022-11-06,Seattle,MGR-E90H3ZZN
EMP-AI6TP5PP,OPERATIONS,55275.54,4.47,0,2020-10-10,Chicago,MGR-OI6XPWF8
EMP-9MJET13P,Mktg,67949.69,3.99,0,2018-06-02,Remote,MGR-4JXFO1CD
EMP-B4F5J4X4,LEGAL,95221.95,3.84,0,2022-01-09,Seattle,MGR-IBX1JFE9
EMP-2T2VCDFC,mktg,76955.91,3.09,1,2018-05-29,San Francisco,MGR-DG8OASD2
EMP-7QKKCJ0F,engineering,95257.41,2.78,0,2020-11-06,chicago,MGR-SMDPZSS8
EMP-BF0U16RI,operations,66142.17,2.08,1,2019-12-30,New York,MGR-MB2KT4D6
EMP-JMZGWF5A,Legal,122887.57,2.27,1,2018-02-27,Boston,MGR-WG9S6RJT
EMP-XF6RNH5E,Engg,114980.44,3.5,0,2019-11-03,New York,MGR-ZW7ZQ2YU
EMP-66YNQNXW,Sales Team,66060.11,2.2,1,2020-05-24,Boston,MGR-POPSJVYF
EMP-4XTM4RN5,finance,78775.09,3.98,0,2019-03-13,San Francisco,MGR-6EPODKSV
EMP-XQJCTPVE,Engg,182307.48,2.62,0,2022-09-09,Austin,MGR-SCDKJALY
EMP-RGGBI28S,Finance,78989.96,2.65,0,2021-03-25,Seattle,MGR-V0JR9OKA
EMP-OJSRZA02,Ops,49025.04,2.99,0,2019-11-04,New York,MGR-S9OCXJ6A
EMP-62V8FCV4,ENGINEERING,80518.9,2.75,0,2018-09-14,San Francisco,MGR-Y8T2TKX0
EMP-DC4U4CBL,Operations,56960.48,4.19,0,2019-08-10,Austin,MGR-PRFG9BR8
EMP-AMVGH90L,OPERATIONS,44778.55,2.98,0,2020-09-02,New York,MGR-H4OD2ND6
EMP-1N04ZOH2,Sales Team,80246.57,3.83,0,2019-05-21,New York,MGR-PFDMGYSK
EMP-ZBTVFH7B,H R,70489.77,3.88,0,2021-04-26,remote,
EMP-CNMJDO7P,sales,93265.41,4.09,0,2022-09-16,Remote,MGR-62SR2NXY
EMP-OGO93KH3,technology,113271.9,3.99,0,2019-01-25,Denver,MGR-LCXN5PHO
EMP-UUX1GMF9,Sales Team,124016.98,3.54,0,2019-03-27,Boston,MGR-T780LSN6
EMP-3ESRFFUE,LEGAL,106353.8,2.92,1,2018-10-29,Austin,MGR-SIVXB4YN
EMP-XMZMZ2K1,Tech,129366.45,2.43,0,2018-09-16,San Francisco,MGR-2500YYQW
EMP-I2TKWCB3,Product Management,116497.95,2.76,1,2020-10-28,New York,MGR-EVB51WE2
EMP-NHB62HLN,Legal,65108.15,4.18,0,2021-06-13,New York,MGR-QHKU5TPT
EMP-IHWRL1DS,Tech,146346.94,2.82,0,2020-11-23,Chicago,MGR-CBAQXMOS
EMP-JMBFOGEV,Engg,110224.9,3.86,0,2021-04-20,Austin,MGR-V25FN6L6
EMP-PN6X6HL0,Operations,72750.83,3.56,0,2018-11-15,San Francisco,MGR-6RCSQDJQ
EMP-3OCJZ5QD,technology,169150.23,3.57,0,2022-06-17,reMOTe,MGR-1M3813N8
EMP-EGJ49KQF,engineering,110120.65,4.31,0,2022-06-01,ReMoTe,MGR-Q2NJNV63
EMP-UKPIHDOA,Mktg,62933.85,4.97,0,2018-09-22,New York,MGR-IU85MSX9
EMP-DK4SNV9R,technology,189545.06,3.52,0,2021-01-14,Boston,MGR-0PVW6KH7
EMP-NNUWORJ0,finance,99089.38,4.76,1,2020-03-22,Remote,
EMP-AZYH83H9,H.R.,38026.23,4.25,0,2018-02-03,Denver,MGR-TLH80UCC
EMP-AX5ATOMF,ops,56324.21,4.23,0,2021-07-01,San Francisco,MGR-QMH5U8C2
EMP-JPAO5D08,sales,70640.3,3.58,1,2019-03-24,Chicago,MGR-7WLKMMOC
EMP-G89ZC35C,human resources,42202.15,4.06,0,2019-04-06,SeAtTlE,MGR-6XYEO21P
EMP-KXW357OP,Accounts,93285.57,2.99,1,2019-09-02,New York,MGR-53AJFM95
EMP-84BNCAD4,ENGINEERING,137818.12,2.98,0,2019-11-21,Austin,MGR-8J6NG5TD
EMP-GGCBI6QS,Ops,72467.69,4.23,0,2019-03-15,Remote,MGR-HJ8X7NPO
EMP-WUY6NJYP,technology,108296.72,4.63,0,2019-03-18,New York,MGR-PFDMGYSK
EMP-6DQ8G2K1,HR,59128.23,,0,2022-06-14,SAN FRANCISCO,MGR-BHBJDMMC
EMP-YOOK63RV,Sales Team,68357.78,,1,2021-05-23,Boston,MGR-57V5AWZS
EMP-XVCYTOFS,marketing,79538.41,3.53,0,2018-02-07,Boston,MGR-1KKQWQFS
EMP-QSRLDHH2,ops,48679.59,,0,2022-04-28,New york,MGR-T3LU50EB
EMP-YIKQPNG7,HR,46494.6,2.8,0,2022-11-23,San Francisco,MGR-5N8RBE8Q
EMP-47E3B4C3,marketing,70811.8,4.08,0,2019-02-24,New York,MGR-P7U5Q4LZ
EMP-3CTZRBZI,Sales,94712.3,2.55,0,2020-05-27,Seattle,MGR-FLIB7TUD
EMP-LAEC8FB9,mktg,92952.37,3.68,0,2021-07-20,Austin,MGR-QJ02GUQT
EMP-TY65NWUD,Mktg,135825.33,4.45,0,2018-02-26,Chicago,MGR-P7Q4B5EN
EMP-5RMG7F9F,FINANCE,132809.22,,0,2018-12-26,Chicago,MGR-4CG2R0NI
EMP-1YU2L089,H.R.,57401.56,3.07,1,2022-04-20,Chicago,MGR-GYINB4BB
EMP-ZF3VUN9C,Engg,130186.45,2.44,0,2021-03-03,Denver,MGR-5VCPR0O4
EMP-G0ZRA134,sales team,83774.5,,0,2020-03-27,New York,MGR-80K5V5DL
EMP-UXT2BJ29,technology,142264.07,2.66,0,2018-12-02,New York,MGR-723MHR9Q
EMP-R2RAUIF9,Product,84752.27,3.75,0,2018-10-12,Chicago,MGR-UJZY6THA
EMP-GJ4ANLIO,MARKETING,64552.97,4.05,0,2023-06-28,New York,MGR-GYINB4BB
EMP-UZLYFFNX,Engg,75471.02,3.56,0,2018-08-01,NEW YORK,MGR-IKMRPL6I
EMP-SFXSI3TP,SALES,98536.69,2.94,0,2022-11-04,Remote,MGR-R5RTH5CG
EMP-QBKLM6WG,FINANCE,87179.59,3.59,1,2019-09-30,Austin,MGR-KME0AN5S
EMP-YZMX3P5K,Engg,155799.06,3.83,1,2021-10-27,Boston,MGR-S0TD217N
EMP-LSVSHVOF,legal,122894.89,3.27,0,2021-10-09,Denver,MGR-OI6XPWF8
EMP-I8OJGZAC,OPERATIONS,41134.46,4.46,0,2021-07-20,Austin,MGR-R9K4PQKS
EMP-NERV8JHE,Mktg,77398.41,3.66,0,2018-11-07,Remote,MGR-QJ02GUQT
EMP-BHNL9KHP,finance,73058.55,3.86,0,2019-08-09,NEW YORK,MGR-H1JHFVLU
EMP-O2UCCVNL,engineering,143221.79,4.28,0,2018-11-21,Seattle,MGR-CNVWGZL3
EMP-CNGUHJJW,technology,175978.35,2.15,0,2018-05-09,Denver,MGR-5U45AQAK
EMP-UROL6BIV,marketing,66892.28,3.68,0,2018-03-25,New York,MGR-QVAJGJ4V
EMP-JQ8EJ75H,Compliance,68127.88,4.07,1,2022-06-28,Chicago,
EMP-U0HVI43P,Marketing,78992.17,4.29,0,2018-06-28,austin,MGR-0APRSKWC
EMP-D6K0J9F1,Marketing,121680.7,3.71,0,2019-03-02,New York,
EMP-TYJR39II,sales,80318.33,4.31,0,2022-01-17,Remote,MGR-QWO6P3O0
EMP-SEMZYG8C,ENGINEERING,96115.76,3.48,0,2018-05-01,Boston,MGR-XMENUQC4
EMP-UW1U8DAW,operations,44918.25,3.86,0,2022-06-04,new york,MGR-FUWKG9LT
EMP-G69SL1HA,Operations,57122.74,4.12,0,2019-04-19,Chicago,MGR-X2NE7VLV
EMP-SMG1AWZV,mktg,343038.092889326,4.14,0,2020-04-23,San Francisco,MGR-NCRVQYPX
EMP-NN8URH0E,FINANCE,81352.56,3.54,0,2018-02-19,San Francisco,MGR-3V2W7DI6
EMP-QQ54RO62,Engg,133846.57,2.96,1,2018-01-04,Chicago,MGR-8MT1G7T2
EMP-1731DRWR,Tech,,3.16,0,2023-07-14,Seattle,MGR-GFGZCNJ6
EMP-WL3RFJL9,Mktg,103760.65,1.42,0,2019-10-21,Remote,MGR-KRHOMQEV
EMP-1IKX0RB5,legal,581534.9949952865,4.43,0,2021-03-30,Denver,MGR-2O0DYQNL
EMP-TJ69RNEU,Engineering,114343.79,4.04,1,2019-10-13,Austin,MGR-NP9IVD5O
EMP-RK3MZGH4,HR,60301.42,3.19,0,2021-03-13,Austin,
EMP-BQ9J2H1T,Ops,54460.29,3.16,0,2022-12-02,Chicago,MGR-SRF6SC2S
EMP-RW3G91HO,Engineering,122139.51,3.45,0,2018-10-30,San Francisco,MGR-FHT4P7WJ
EMP-NLDXFIB9,sales team,102266.69,3.31,0,2021-08-04,Seattle,MGR-WGIOCQWX
EMP-XIGZQL15,sales team,97241.55,,1,2018-06-28,San Francisco,MGR-OJ64BNV3
EMP-RDOPZPOP,hr,72637.79,3.87,1,2021-01-31,New York,MGR-UZYJR76M
EMP-YNZ51MGY,Legal,102113.06,3.54,1,2021-04-08,NEW YORK,MGR-QAFKGPBP
EMP-FKRKN887,PM,135753.95,2.89,1,2019-09-05,Chicago,MGR-6EPODKSV
EMP-HCK9ZWQF,marketing,69462.97,,0,2020-01-11,San Francisco,MGR-FNMFFU4R
EMP-C0OX87CZ,Engg,140896.51,2.34,0,2018-03-04,AuStIn,MGR-5NSM7ECD
EMP-024SRRJI,technology,173248.18,3.87,0,2020-05-13,New York,MGR-ZJ96RRBY
EMP-3DNQGS5V,Compliance,97905.29,4.45,0,2019-08-04,New York,MGR-6KMP78KN
EMP-EKZ3ROLC,Mktg,55927.7,3.25,1,2021-12-07,New York,MGR-H4UMIQPI
EMP-H2ANIPV8,sales team,70244.31,2.79,0,2019-07-29,San Francisco,MGR-Y8T2TKX0
EMP-6CKNC7GI,Engineering,104334.81,3.65,0,2018-02-05,New York,MGR-8F3Q1RC7
EMP-5NBEWUFL,sales,,2.78,1,2018-07-15,Remote,
EMP-XAWOOYK9,Legal,142862.69,3.47,1,2023-03-26,New York,MGR-6BPB2DKV
EMP-PY1AELDW,marketing,53528.85,2.78,0,2019-05-06,San Francisco,MGR-998SRZ3D
EMP-ARVQXNJG,sales team,82979.21,3.71,0,2021-06-20,San Francisco,MGR-DQQCHQKS
EMP-O6ILVB8D,ENGINEERING,122935.95,3.24,1,2021-09-30,San Francisco,MGR-JKFAOS9X
EMP-9B2R9K9L,Engineering,198881.95,3.21,0,2019-11-08,New York,MGR-X4XHSI49
EMP-YUCO10OX,Engineering,127607.78,2.12,1,2018-11-15,San Francisco,MGR-LGP9JQLL
EMP-KZC99NSL,Mktg,64069.18,3.92,0,2018-04-02,Chicago,MGR-RNNG5ZKO
EMP-SKPSCEBP,SALES,48203.05,2.06,0,2019-06-11,Austin,MGR-ZFWRBMVH
EMP-YW0O7CZE,SALES,87161.16,,0,2018-04-24,Austin,MGR-QKIXQ0Y9
EMP-KJLFFDRX,SALES,80971.9,3.72,0,2020-12-23,San Francisco,
EMP-KAU1AXV5,OPERATIONS,86408.8,3.42,1,2022-06-22,austin,
EMP-5NXAXDKY,operations,47617.76,4.18,0,2019-01-15,Boston,MGR-H0Z86ILH
EMP-EGT5JZTF,Sales Team,134390.13,3.82,0,2018-02-09,Remote,MGR-M8EMM3VO
EMP-YE59DT28,MARKETING,97642.03,3.47,0,2018-10-20,San Francisco,MGR-OJTSP6DD
EMP-68J9Z1H6,Finance,83419.96,2.85,1,2018-06-16,New York,MGR-2VU4LYY3
EMP-XXKXNOAD,accounts,88552.16,4.3,0,2018-05-16,Seattle,MGR-BQ12DCU1
EMP-JLOYMFAG,ops,77174.22,2.27,1,2021-05-21,New York,MGR-3R9RAPPF
EMP-1QCQ8MGC,operations,49744.53,3.57,0,2019-09-15,Denver,MGR-4QXMUCZZ
EMP-GA6X85ZZ,SALES,50561.02,3.66,0,2021-05-04,Boston,MGR-51MZJ9ZM
EMP-J22OIGKY,H R,45916.31,2.56,0,2018-08-12,Chicago,MGR-180W1YW6
EMP-YGO3U1XM,sales,47888.59,3.27,1,2019-07-25,New York,MGR-65435ZL6
EMP-19NJSOO0,sales,84213.33,3.05,1,2018-06-08,Austin,MGR-7UHTFVKY
EMP-7ZRTQJ8C,Operations,64827.73,3.33,0,2021-07-03,New York,MGR-J6NSR5OJ
EMP-USG9L9Q3,Engg,173689.5,2.45,0,2022-10-05,seAttLE,MGR-AQD5ZBJN
EMP-9SPDU3NM,H R,40016.06,,0,2021-02-04,Remote,MGR-5H4REAQE
EMP-BOKYLUA6,Marketing,55356.61,4.88,0,2020-09-10,San Francisco,MGR-MRWICRP3
EMP-TOIPLXW7,LEGAL,131949.2,,1,2019-09-05,New York,MGR-314L5RWJ
EMP-Z3RS3TCA,FINANCE,86571.13,3.68,1,2020-08-15,San Francisco,MGR-KJZHDNW4
EMP-W4UD35EN,engineering,101294.63,4.89,0,2021-10-04,New York,MGR-OFJ33CE4
EMP-Y2S530TJ,engineering,143555.34,3.5,0,2021-08-07,Chicago,MGR-UI1JZGYC
EMP-VUBXCJT8,engineering,98776.83,3.14,0,2019-05-10,New York,MGR-KJZHDNW4
EMP-TC2SCY2P,Sales,51271.12,2.48,1,2019-02-23,New York,MGR-GTVWWUVK
EMP-CJ2TJ20S,Engg,198452.23,4.1,0,2018-03-19,New York,MGR-6NVUEZPM
EMP-2KG5EFY5,Accounts,279714.56455257145,,0,2021-09-21,Austin,MGR-QUMIL2OA
EMP-961K0RW9,sales team,77048.89,3.7,1,2020-06-17,New York,MGR-WSBZ0QQE
EMP-YJBGI5BN,SALES,,2.77,0,2021-06-22,Seattle,MGR-779C85AF
EMP-CAH3T8VD,Marketing,82806.89,4.05,1,2019-04-18,Chicago,MGR-2K14A3K4
EMP-8MMDFBHP,ENGINEERING,113990.25,4.79,0,2021-07-03,Seattle,MGR-SRF6SC2S
EMP-F1SSGFJH,Marketing,99250.0,,0,2018-03-27,Seattle,MGR-9SEYQFKI
EMP-KWX1CJPP,Engg,128012.74,4.15,0,2018-06-28,New York,MGR-AYUBDLPY
EMP-NJ62SQRY,Tech,101665.79,2.75,1,2019-12-05,Chicago,MGR-UGOQ5R4F
EMP-1JHLPX5R,Sales,100090.74,3.0,0,2019-04-11,Chicago,
EMP-DCIHHNOU,technology,99017.06,3.51,0,2019-05-14,Seattle,MGR-ZP40UL0Q
EMP-YEQ96SJQ,Tech,103840.18,4.61,0,2021-11-06,Seattle,MGR-JIOU2H3G
EMP-TW7E1AHE,Finance,67267.22,3.44,1,2022-08-20,Boston,
EMP-CD0LSF6D,technology,189122.39,4.57,0,2018-03-13,Chicago,MGR-BJV9NFX9
EMP-JAJWDDWH,engineering,137029.47,2.13,1,2020-04-27,New York,MGR-FX4E5B0N
EMP-A0KLL5ZN,Legal,177487.2,4.39,0,2019-01-29,Remote,MGR-O0JM1XVW
EMP-FR2Y79LY,engineering,101910.84,4.57,0,2019-08-02,New York,MGR-WRD7LJC7
EMP-56U0RKTO,Engineering,152764.41,4.09,0,2019-11-18,Remote,MGR-GCEIGHY4
EMP-85QDSS5O,sales team,62851.66,3.44,0,2020-03-06,San Francisco,MGR-Q2CNI1RK
EMP-G69MDUQ0,mktg,64628.92,4.04,0,2018-05-11,Remote,MGR-3F4QSFB3
EMP-MYQS8CG9,FINANCE,653912.4274011045,4.2,0,2020-11-14,San Francisco,MGR-1K8D121B
EMP-MI3PY2YL,ENGINEERING,124533.05,2.53,0,2019-02-02,San Francisco,MGR-G8MAX1YF
EMP-8P0MTZ1F,FINANCE,124653.98,2.92,1,2019-12-08,Remote,MGR-0I9V94WU
EMP-ZD30M4EF,H R,37067.01,2.9,0,2019-09-13,San Francisco,MGR-XRIFGJUD
EMP-X140PW69,Engineering,98527.09,2.63,0,2018-02-02,New York,MGR-DNKQNMJ8
EMP-O33PZLXE,Engg,113133.07,,0,2020-01-13,Remote,MGR-0DNB91RO
EMP-GGGU9FJ0,sales team,73601.25,3.99,0,2021-05-08,San Francisco,MGR-1H9TVYFE
EMP-16GTILYT,engineering,132964.9,2.33,1,2018-10-23,SaN FrAnCiScO,MGR-H9PQRFME
EMP-F8NUIX6H,FINANCE,78796.28,2.96,0,2019-10-28,BOSTON,MGR-ZR398L1Q
EMP-2LYOF8IQ,finance,103469.35,2.55,1,2023-05-12,New york,MGR-TN358DKV
EMP-A9P9URVI,Accounts,120307.12,4.48,0,2018-08-21,Austin,MGR-L4U56M8A
EMP-PMB6XGK6,technology,79922.76,4.39,0,2020-04-20,Remote,MGR-E6Q3Y35B
EMP-5802XVXI,Engineering,152337.54,4.11,1,2021-11-05,New York,MGR-8GO1HG32
EMP-SJQONTQX,Marketing,81694.26,3.25,0,2021-02-21,Boston,MGR-VNGDR5H5
EMP-PT2AH3SM,technology,88493.27,3.15,0,2022-05-07,Remote,MGR-HPXVE6MY
EMP-LELY0XQ7,OPERATIONS,53047.82,4.74,0,2018-12-04,Remote,MGR-WDPJ3LPB
EMP-9IWASWSI,mktg,67342.14,1.76,0,2021-05-16,DeNvEr,MGR-1U69QTTS
EMP-XLP2Z7RR,Sales Team,79394.3,3.75,0,2021-01-03,SeAtTlE,MGR-V6SS0FEN
EMP-HFE5WMD9,Engineering,114571.28,2.72,1,2020-03-30,Austin,MGR-3GONNYE9
EMP-E1H4O8LY,Accounts,137654.28,2.54,1,2018-08-17,Denver,MGR-E3H29MC9
EMP-4U6X3HYC,ops,52347.96,2.83,0,2018-05-05,New York,MGR-1M3813N8
EMP-ST2K6UYE,Sales,78368.85,3.29,0,2018-07-04,Seattle,MGR-23EGA0UX
EMP-0ORR5SR5,Human Resources,71056.67,2.98,0,2020-11-13,Remote,MGR-4CVNMM3C
EMP-IGVUMMWC,FINANCE,101077.73,3.94,0,2021-06-24,Boston,
EMP-PTP7NF5S,H R,34795.26,2.53,1,2020-08-29,auSTIN,MGR-NQFLJTVF
EMP-FYWFJRXO,operations,57623.03,2.18,0,2019-05-23,New york,MGR-LCD5V619
EMP-4UQAR2KG,sales,102836.93,2.42,1,2019-11-15,NEw yoRK,MGR-Z81A6FMO
EMP-XBV30BMZ,Sales,56271.78,4.22,0,2020-03-19,Austin,MGR-02BCCHBF
EMP-H2DITP2X,Compliance,101548.99,3.37,0,2019-01-10,Denver,MGR-T8R0IFEJ
EMP-ZE72HM2I,MARKETING,67177.69,4.47,0,2022-02-05,Seattle,MGR-6CHD2OIQ
EMP-UNHZJ7J2,Sales,97785.74,3.14,0,2020-11-14,San Francisco,MGR-GTVWWUVK
EMP-XJJVHOIQ,SALES,103161.93,3.93,0,2021-05-02,Boston,MGR-QVANRHR6
EMP-EE2A84N1,Engineering,128592.35,3.67,0,2018-10-22,Denver,MGR-4VU650WX
EMP-615XHH6Y,MARKETING,51577.17,4.41,0,2023-01-26,Chicago,MGR-8YIM93AB
EMP-UEJ2QW7M,sales team,75547.69,4.46,0,2018-11-08,Chicago,MGR-RZ8JPM9Q
EMP-9O4XPCZ0,SALES,60511.99,,0,2020-03-11,Remote,MGR-GDJ68BMB
EMP-RZECC6RH,Product Management,356198.2127187437,3.11,0,2019-07-16,New York,MGR-1VGRPI4A
EMP-B32INSTQ,Marketing,79327.96,4.75,0,2018-03-12,San Francisco,MGR-KO1J4Q3O
EMP-KY22UBZ8,H.R.,76500.6,,0,2019-09-12,Boston,MGR-CDAPE7BE
EMP-M0H2HWSJ,finance,102225.73,3.01,1,2019-03-07,Austin,MGR-QVAJGJ4V
EMP-KZH02Z38,Sales,100096.6,3.61,0,2023-08-29,Seattle,MGR-LS8FPHWN
EMP-VD3XAK74,Product,134276.5,4.61,0,2019-02-06,Austin,MGR-2YFCEC8D
EMP-BMGUHQUS,sales,59360.51,3.38,0,2018-01-24,Remote,MGR-6WAKQFJZ
EMP-8SAOX7D0,ops,51125.68,3.7,0,2022-02-13,Boston,
EMP-OBKFGOJF,Mktg,74637.63,3.44,0,2020-07-11,Seattle,MGR-J8BTIF9V
EMP-I052U9AZ,ENGINEERING,201378.54,2.0,0,2018-10-24,New York,
EMP-LSP1HFXH,ops,35143.43,3.37,0,2018-09-23,Remote,MGR-RDABZWYH
EMP-RJ4AN9H4,marketing,107773.33,3.56,0,2021-05-31,New York,MGR-KAUQ8AW8
EMP-2Q1SOV5F,Engineering,112490.8,3.06,0,2018-10-13,ReMoTe,MGR-DPV1IW6B
EMP-QCO5RX4Q,accounts,68594.13,4.08,0,2022-09-18,San Francisco,MGR-9UVN0TM4
EMP-4RWGKG5K,Tech,109097.84,4.12,0,2019-05-20,New York,MGR-JIUBVDEI
EMP-89UM37J6,sales,89214.26,4.05,0,2019-05-12,seattle,MGR-BX7X99D5
EMP-4RRNLDUB,mktg,66281.45,3.62,0,2022-06-29,San Francisco,MGR-RBYENTEE
EMP-IBWFKA7E,ENGINEERING,84843.97,3.64,0,2020-11-21,New York,MGR-65435ZL6
EMP-9Q7FA5RQ,H R,60749.11,4.48,0,2019-03-16,New York,MGR-6SRVDIL7
EMP-2VCB93UK,Tech,148664.66,3.56,0,2018-11-08,Boston,MGR-X2NE7VLV
EMP-LAWNUOTS,Marketing,73141.28,4.13,0,2019-10-22,Austin,MGR-PRFG9BR8
EMP-L4AE6YA8,OPERATIONS,64660.11,,0,2019-09-13,Remote,MGR-7LVA4SGK
EMP-403CNFU2,finance,77665.79,2.69,0,2018-09-22,San Francisco,
EMP-FHS1GQED,FINANCE,113751.16,3.16,0,2019-02-19,Remote,MGR-0JPUW1YJ
EMP-75USZJ2B,OPERATIONS,39559.16,3.58,0,2018-02-04,Boston,MGR-O7WGUALM
EMP-J6KL9R84,Product,95431.57,4.6,0,2018-04-21,Austin,MGR-9XRDSAS5
EMP-FT33JPOB,ops,69886.88,3.05,0,2019-04-26,Boston,MGR-V8YY95B4
EMP-XV5VZ5GA,legal,108784.61,3.55,1,2021-01-13,San Francisco,
EMP-3E3T8MRY,Engineering,176382.58,3.53,0,2021-09-23,San Francisco,MGR-V0JR9OKA
EMP-HAOQHVD8,OPERATIONS,49410.9,2.22,0,2022-08-12,San Francisco,MGR-SQHGAZQ8
EMP-ZLWQT408,MARKETING,72892.66,3.41,0,2019-01-18,Seattle,MGR-GTVWWUVK
EMP-FQ12PQQX,technology,68093.03,,0,2021-03-24,Boston,MGR-OH9MOVT6
EMP-DL60YOKR,sales,64563.5,3.17,0,2022-04-19,Austin,MGR-LIOIQ83E
EMP-7SCPAV7Q,Tech,139212.11,4.61,0,2020-11-27,Denver,MGR-SYKH85SC
EMP-3KWBNBPA,Human Resources,66968.3,2.09,1,2021-10-02,Seattle,MGR-WJUAXWE7
EMP-ZJQAMZC3,marketing,65476.36,4.31,0,2019-03-18,Seattle,MGR-H2AUVLT3
EMP-1QX2BGQ7,SALES,50203.25,1.44,1,2018-07-14,Chicago,MGR-224HNETH
EMP-MSJ9UK69,Sales,75642.94,3.24,1,2022-10-04,Boston,MGR-P7Q4B5EN
EMP-U2MA90DS,sales,57182.4,3.77,0,2018-08-23,San Francisco,
EMP-NFEFUSAM,engineering,99874.71,3.87,0,2018-01-05,Chicago,MGR-73PZEUCR
EMP-R58X9QYX,FINANCE,129333.55,2.78,1,2019-08-20,Remote,MGR-FHT4P7WJ
EMP-0IW3D1CZ,Sales,118162.14,3.09,0,2018-11-07,Austin,MGR-CTTNWYVC
EMP-NVGUASMC,LEGAL,97658.83,4.11,0,2018-01-08,Boston,MGR-7LVA4SGK
EMP-3T08ALLS,Sales,66626.82,4.27,0,2019-05-18,Austin,MGR-PGWD7Q37
EMP-1KNCKONR,Engg,,4.12,0,2018-02-07,Seattle,MGR-0JPUW1YJ
EMP-4GBYDE89,Operations,84668.1,2.88,1,2019-04-25,Remote,MGR-70P5Q9EI
EMP-X85IF62R,Engg,108146.57,2.12,1,2022-07-14,Remote,MGR-M699U801
EMP-IGJD3X4Y,FINANCE,77653.45,3.5,0,2021-12-20,San Francisco,MGR-6SRVDIL7
EMP-GNG464VU,H R,,4.9,0,2019-06-18,San Francisco,MGR-73D31P6K
EMP-Z84GDQOZ,PRODUCT,100785.04,3.93,0,2019-06-18,San Francisco,MGR-40M8TI2R
EMP-DM1VL7UO,Engg,62582.29,3.54,0,2019-08-10,New York,MGR-LK1XR6VN
EMP-MLCBIEDB,engineering,140064.12,4.85,0,2023-01-25,New York,MGR-65435ZL6
